tick,197,192,191,190,187,186,183,182,178,176,174,173,180,172,170,168,167,166,164,162,161,160,158,157,155,154,152,151,150,149,148,147,145,188,144,143,140,138,137,134,132,130,129,133,127,54,52,159,50,48,46,37,96,49,53,61,103,163,111,6,55,62,184,31,194,57,56,79,29,139,99,10,27,39,11,90,18,9,36,108,76,22,85,198,8,35,40,0,67,38,17,41,28,175,95,4,42,5,30,169,58,115,16,156,106,7,65,45,13,47,32,74,15,185,118,34,128,117,146,26,21,153,105,86,141,23,24,14,20,2,189,179,25,193,84,60,136,63,12,64,142,66,181,120,70,68,177,71,72,73,59,75,165,77,78,199,81,80,82,83,87,171,88,44,89,91,131,19,116,122,92,102,93,135,124,98,43,100,196,101,3,104,33,107,109,125,195,110,97,112,1,113,69,114,119,51,94,121,123,126
5100,0.33,0.38,0.4,0.33,0.45,0.39,0.36,0.34,0.39,0.35,0.4,0.35,0.44,0.33,0.4,0.42,0.29,0.37,0.32,0.34,0.37,0.41,0.42,0.43,0.41,0.43,0.39,0.28,0.35,0.4,0.36,0.38,0.37,0.36,0.29,0.37,0.25,0.42,0.32,0.36,0.41,0.36,0.34,0.35,0.37,0.41,0.45,0.32,0.36,0.36,0.4,0.37,0.36,0.41,0.41,0.46,0.45,0.37,0.31,0.47,0.4,0.36,0.42,0.37,0.27,0.37,0.37,0.3,0.38,0.4,0.39,0.36,0.4,0.35,0.37,0.34,0.42,0.39,0.3,0.42,0.4,0.45,0.4,0.35,0.35,0.29,0.38,0.4,0.37,0.4,0.47,0.29,0.39,0.39,0.37,0.28,0.39,0.38,0.3,0.35,0.45,0.36,0.39,0.38,0.42,0.4,0.37,0.38,0.41,0.32,0.38,0.36,0.32,0.36,0.39,0.43,0.27,0.36,0.37,0.28,0.36,0.44,0.32,0.33,0.42,0.46,0.41,0.42,0.37,0.31,0.34,0.35,0.3,0.3,0.41,0.41,0.54,0.33,0.41,0.39,0.37,0.35,0.36,0.36,0.4,0.42,0.42,0.41,0.32,0.35,0.32,0.43,0.38,0.43,0.3,0.38,0.44,0.39,0.34,0.34,0.28,0.37,0.37,0.35,0.35,0.31,0.26,0.42,0.51,0.47,0.41,0.39,0.42,0.39,0.4,0.42,0.43,0.41,0.38,0.42,0.42,0.29,0.33,0.36,0.23,0.42,0.33,0.37,0.34,0.31,0.36,0.35,0.39,0.42,0.41,0.36,0.38,0.28,0.28,0.35
5120,0.49,0.33,0.34,0.39,0.35,0.29,0.41,0.44,0.3,0.36,0.39,0.38,0.4,0.36,0.46,0.41,0.38,0.37,0.43,0.34,0.46,0.36,0.46,0.4,0.36,0.42,0.4,0.37,0.43,0.36,0.28,0.43,0.4,0.37,0.28,0.43,0.3,0.38,0.33,0.36,0.4,0.4,0.36,0.32,0.38,0.39,0.36,0.35,0.36,0.4,0.35,0.41,0.35,0.44,0.4,0.34,0.39,0.31,0.37,0.37,0.37,0.38,0.32,0.4,0.39,0.43,0.37,0.38,0.39,0.5,0.32,0.35,0.39,0.38,0.4,0.47,0.4,0.36,0.48,0.33,0.43,0.46,0.37,0.51,0.34,0.5,0.5,0.43,0.46,0.25,0.34,0.32,0.38,0.35,0.34,0.33,0.39,0.31,0.39,0.38,0.36,0.43,0.4,0.33,0.31,0.42,0.33,0.47,0.41,0.32,0.4,0.35,0.44,0.43,0.29,0.39,0.41,0.4,0.42,0.37,0.34,0.32,0.36,0.45,0.39,0.3,0.37,0.39,0.34,0.4,0.41,0.45,0.34,0.35,0.42,0.37,0.37,0.29,0.48,0.44,0.33,0.43,0.42,0.35,0.39,0.26,0.35,0.46,0.36,0.34,0.32,0.33,0.42,0.36,0.43,0.35,0.39,0.36,0.44,0.41,0.4,0.4,0.41,0.37,0.38,0.38,0.4,0.35,0.45,0.41,0.36,0.38,0.31,0.33,0.37,0.35,0.42,0.35,0.32,0.52,0.4,0.35,0.44,0.41,0.4,0.39,0.37,0.41,0.37,0.45,0.44,0.32,0.39,0.43,0.38,0.39,0.35,0.31,0.48,0.45
5140,0.44,0.33,0.38,0.42,0.35,0.32,0.36,0.33,0.35,0.38,0.45,0.41,0.37,0.29,0.41,0.34,0.37,0.31,0.36,0.43,0.3,0.39,0.33,0.38,0.36,0.43,0.42,0.43,0.36,0.49,0.39,0.39,0.44,0.41,0.42,0.33,0.43,0.33,0.37,0.4,0.46,0.37,0.33,0.39,0.39,0.45,0.38,0.35,0.39,0.44,0.35,0.32,0.42,0.34,0.29,0.28,0.47,0.45,0.4,0.32,0.4,0.4,0.35,0.32,0.42,0.43,0.54,0.41,0.42,0.36,0.36,0.29,0.38,0.35,0.44,0.42,0.34,0.33,0.39,0.36,0.34,0.32,0.4,0.45,0.4,0.42,0.39,0.43,0.39,0.32,0.36,0.42,0.31,0.46,0.39,0.38,0.36,0.39,0.34,0.28,0.35,0.39,0.48,0.33,0.41,0.41,0.35,0.36,0.44,0.44,0.38,0.38,0.42,0.36,0.37,0.38,0.46,0.33,0.36,0.39,0.36,0.37,0.48,0.31,0.41,0.38,0.43,0.46,0.39,0.39,0.36,0.42,0.28,0.25,0.37,0.3,0.34,0.37,0.43,0.34,0.3,0.34,0.31,0.47,0.38,0.38,0.31,0.44,0.41,0.37,0.41,0.36,0.38,0.36,0.42,0.35,0.36,0.31,0.32,0.37,0.39,0.39,0.4,0.39,0.45,0.36,0.29,0.35,0.44,0.45,0.38,0.34,0.27,0.37,0.41,0.47,0.41,0.44,0.32,0.34,0.44,0.39,0.3,0.44,0.37,0.36,0.4,0.39,0.4,0.45,0.37,0.37,0.4,0.41,0.42,0.33,0.31,0.36,0.33,0.4
5160,0.34,0.43,0.4,0.43,0.49,0.44,0.33,0.38,0.41,0.45,0.41,0.46,0.45,0.42,0.41,0.43,0.46,0.45,0.45,0.39,0.29,0.46,0.38,0.31,0.41,0.36,0.37,0.36,0.32,0.36,0.38,0.39,0.37,0.28,0.37,0.31,0.31,0.44,0.34,0.33,0.49,0.31,0.37,0.36,0.32,0.38,0.32,0.39,0.41,0.41,0.49,0.42,0.36,0.27,0.36,0.42,0.36,0.47,0.41,0.4,0.37,0.39,0.34,0.44,0.36,0.37,0.4,0.38,0.45,0.39,0.39,0.34,0.45,0.35,0.37,0.33,0.43,0.37,0.35,0.33,0.35,0.39,0.4,0.35,0.38,0.32,0.45,0.31,0.42,0.4,0.42,0.47,0.44,0.34,0.41,0.39,0.41,0.41,0.29,0.39,0.38,0.34,0.37,0.45,0.42,0.29,0.35,0.33,0.32,0.39,0.34,0.28,0.37,0.34,0.37,0.39,0.38,0.32,0.41,0.37,0.29,0.36,0.45,0.39,0.34,0.32,0.3,0.34,0.43,0.39,0.48,0.41,0.26,0.36,0.33,0.35,0.33,0.26,0.4,0.38,0.36,0.43,0.37,0.4,0.37,0.34,0.41,0.32,0.33,0.39,0.28,0.45,0.42,0.39,0.4,0.41,0.44,0.33,0.46,0.36,0.33,0.38,0.49,0.41,0.37,0.36,0.43,0.41,0.39,0.34,0.39,0.38,0.43,0.33,0.42,0.43,0.33,0.35,0.37,0.37,0.43,0.35,0.36,0.37,0.36,0.4,0.28,0.5,0.36,0.35,0.32,0.41,0.41,0.34,0.36,0.35,0.35,0.41,0.42,0.37
5180,0.33,0.43,0.48,0.39,0.42,0.46,0.35,0.46,0.48,0.38,0.34,0.41,0.43,0.37,0.38,0.31,0.49,0.42,0.29,0.36,0.33,0.29,0.36,0.42,0.47,0.43,0.45,0.4,0.36,0.35,0.37,0.41,0.3,0.47,0.44,0.37,0.31,0.43,0.34,0.45,0.38,0.36,0.43,0.46,0.27,0.29,0.33,0.39,0.38,0.37,0.36,0.38,0.37,0.35,0.29,0.37,0.36,0.38,0.36,0.39,0.34,0.39,0.44,0.45,0.37,0.39,0.35,0.45,0.39,0.36,0.34,0.43,0.43,0.39,0.33,0.43,0.35,0.36,0.42,0.4,0.31,0.44,0.41,0.34,0.4,0.38,0.33,0.38,0.33,0.37,0.39,0.39,0.35,0.39,0.35,0.36,0.38,0.45,0.39,0.36,0.42,0.35,0.42,0.4,0.37,0.42,0.41,0.34,0.39,0.37,0.34,0.35,0.43,0.46,0.39,0.38,0.33,0.4,0.4,0.3,0.32,0.35,0.48,0.4,0.37,0.35,0.41,0.34,0.46,0.27,0.38,0.4,0.45,0.3,0.35,0.34,0.35,0.34,0.44,0.3,0.38,0.5,0.39,0.33,0.41,0.33,0.36,0.39,0.36,0.38,0.4,0.41,0.37,0.41,0.36,0.38,0.43,0.31,0.32,0.44,0.42,0.36,0.29,0.36,0.4,0.42,0.41,0.41,0.34,0.46,0.41,0.43,0.44,0.41,0.26,0.48,0.31,0.4,0.29,0.36,0.4,0.36,0.37,0.38,0.39,0.35,0.34,0.38,0.42,0.43,0.34,0.4,0.39,0.38,0.35,0.44,0.33,0.46,0.3,0.43
5200,0.36,0.41,0.34,0.28,0.44,0.37,0.35,0.34,0.38,0.41,0.36,0.34,0.32,0.45,0.43,0.39,0.31,0.29,0.41,0.44,0.45,0.36,0.38,0.41,0.37,0.31,0.31,0.35,0.38,0.43,0.44,0.41,0.4,0.3,0.33,0.4,0.38,0.36,0.42,0.39,0.41,0.33,0.46,0.36,0.34,0.39,0.32,0.34,0.3,0.42,0.36,0.49,0.51,0.42,0.47,0.45,0.42,0.35,0.3,0.37,0.47,0.43,0.45,0.36,0.39,0.35,0.36,0.46,0.39,0.37,0.4,0.38,0.36,0.43,0.31,0.4,0.27,0.39,0.36,0.36,0.37,0.46,0.32,0.3,0.46,0.48,0.37,0.41,0.42,0.36,0.46,0.32,0.36,0.42,0.37,0.38,0.42,0.4,0.35,0.38,0.35,0.38,0.43,0.33,0.39,0.5,0.45,0.45,0.32,0.34,0.46,0.43,0.35,0.3,0.33,0.34,0.43,0.39,0.4,0.41,0.36,0.38,0.43,0.36,0.33,0.33,0.34,0.4,0.4,0.41,0.36,0.36,0.44,0.45,0.3,0.48,0.32,0.36,0.49,0.4,0.34,0.37,0.36,0.4,0.41,0.44,0.42,0.25,0.42,0.42,0.41,0.53,0.36,0.36,0.37,0.34,0.45,0.4,0.38,0.36,0.32,0.37,0.43,0.39,0.44,0.45,0.31,0.39,0.35,0.43,0.44,0.4,0.38,0.5,0.35,0.43,0.37,0.36,0.29,0.36,0.33,0.42,0.45,0.33,0.39,0.36,0.44,0.38,0.39,0.37,0.39,0.42,0.46,0.35,0.39,0.37,0.38,0.35,0.42,0.33
5220,0.41,0.36,0.39,0.35,0.47,0.35,0.3,0.43,0.4,0.34,0.33,0.44,0.43,0.44,0.35,0.32,0.3,0.4,0.37,0.37,0.39,0.4,0.39,0.31,0.45,0.37,0.43,0.48,0.34,0.42,0.31,0.36,0.34,0.38,0.38,0.4,0.38,0.3,0.44,0.42,0.41,0.4,0.38,0.39,0.29,0.4,0.36,0.43,0.45,0.41,0.36,0.38,0.34,0.3,0.37,0.4,0.32,0.38,0.37,0.38,0.36,0.4,0.34,0.34,0.4,0.41,0.37,0.37,0.42,0.39,0.35,0.31,0.38,0.34,0.39,0.4,0.39,0.36,0.36,0.38,0.25,0.44,0.41,0.36,0.44,0.38,0.44,0.45,0.42,0.37,0.34,0.4,0.43,0.36,0.37,0.37,0.3,0.38,0.33,0.35,0.38,0.41,0.5,0.36,0.34,0.46,0.36,0.37,0.33,0.36,0.32,0.37,0.29,0.35,0.38,0.39,0.38,0.39,0.38,0.38,0.42,0.4,0.4,0.44,0.39,0.38,0.39,0.43,0.42,0.4,0.41,0.38,0.47,0.37,0.38,0.32,0.37,0.37,0.36,0.33,0.4,0.31,0.33,0.33,0.39,0.37,0.42,0.29,0.35,0.33,0.34,0.37,0.44,0.38,0.4,0.33,0.39,0.38,0.43,0.36,0.36,0.33,0.35,0.3,0.4,0.33,0.39,0.41,0.43,0.39,0.32,0.29,0.33,0.39,0.35,0.43,0.48,0.35,0.25,0.35,0.36,0.35,0.3,0.39,0.38,0.3,0.3,0.43,0.48,0.45,0.3,0.41,0.35,0.35,0.43,0.38,0.4,0.4,0.39,0.34
5240,0.44,0.38,0.43,0.41,0.33,0.34,0.35,0.39,0.34,0.42,0.29,0.43,0.48,0.38,0.47,0.37,0.36,0.37,0.33,0.35,0.38,0.37,0.33,0.33,0.38,0.46,0.4,0.39,0.41,0.38,0.4,0.33,0.39,0.34,0.39,0.42,0.35,0.34,0.5,0.28,0.4,0.46,0.33,0.42,0.39,0.42,0.39,0.34,0.38,0.38,0.43,0.4,0.39,0.31,0.41,0.35,0.36,0.4,0.43,0.34,0.32,0.39,0.47,0.35,0.36,0.37,0.38,0.35,0.41,0.27,0.35,0.32,0.44,0.39,0.42,0.35,0.38,0.35,0.42,0.38,0.39,0.37,0.39,0.35,0.35,0.46,0.37,0.38,0.43,0.36,0.37,0.4,0.42,0.4,0.3,0.4,0.42,0.39,0.39,0.32,0.35,0.32,0.4,0.28,0.34,0.4,0.36,0.36,0.3,0.41,0.29,0.31,0.37,0.39,0.48,0.46,0.4,0.4,0.34,0.36,0.43,0.38,0.4,0.41,0.4,0.39,0.4,0.35,0.35,0.37,0.36,0.32,0.38,0.37,0.31,0.46,0.44,0.37,0.38,0.4,0.37,0.32,0.36,0.38,0.34,0.42,0.41,0.31,0.42,0.45,0.37,0.38,0.36,0.4,0.41,0.32,0.35,0.37,0.43,0.4,0.29,0.42,0.38,0.35,0.26,0.43,0.36,0.4,0.36,0.48,0.36,0.41,0.34,0.34,0.35,0.4,0.38,0.38,0.36,0.42,0.38,0.42,0.36,0.41,0.36,0.43,0.29,0.44,0.36,0.44,0.37,0.34,0.46,0.28,0.42,0.45,0.39,0.43,0.39,0.4
5260,0.39,0.34,0.48,0.38,0.33,0.34,0.43,0.37,0.37,0.32,0.4,0.35,0.43,0.43,0.33,0.44,0.45,0.34,0.41,0.45,0.45,0.27,0.4,0.38,0.4,0.37,0.46,0.39,0.42,0.34,0.38,0.37,0.41,0.39,0.4,0.34,0.38,0.41,0.38,0.35,0.28,0.34,0.38,0.29,0.36,0.38,0.33,0.42,0.37,0.41,0.45,0.42,0.46,0.3,0.35,0.38,0.38,0.48,0.38,0.38,0.36,0.32,0.32,0.35,0.39,0.39,0.38,0.47,0.44,0.42,0.41,0.41,0.43,0.45,0.37,0.42,0.31,0.4,0.33,0.46,0.34,0.42,0.3,0.4,0.38,0.43,0.35,0.46,0.35,0.4,0.33,0.33,0.3,0.34,0.37,0.4,0.38,0.33,0.35,0.42,0.41,0.37,0.36,0.35,0.3,0.32,0.48,0.45,0.33,0.38,0.41,0.38,0.4,0.45,0.46,0.43,0.4,0.41,0.44,0.48,0.3,0.44,0.48,0.32,0.44,0.38,0.28,0.37,0.42,0.36,0.34,0.37,0.42,0.4,0.38,0.43,0.42,0.39,0.26,0.41,0.37,0.5,0.37,0.35,0.47,0.37,0.32,0.46,0.45,0.39,0.43,0.45,0.38,0.4,0.29,0.3,0.42,0.38,0.41,0.31,0.35,0.39,0.44,0.43,0.39,0.39,0.34,0.47,0.37,0.41,0.37,0.4,0.39,0.34,0.45,0.45,0.38,0.34,0.36,0.4,0.38,0.39,0.43,0.34,0.36,0.44,0.43,0.32,0.44,0.41,0.29,0.46,0.36,0.36,0.45,0.38,0.34,0.35,0.46,0.42
5280,0.32,0.42,0.47,0.37,0.34,0.4,0.39,0.44,0.3,0.42,0.41,0.37,0.36,0.45,0.34,0.47,0.32,0.36,0.47,0.39,0.36,0.36,0.37,0.3,0.4,0.43,0.34,0.36,0.41,0.31,0.32,0.35,0.38,0.37,0.43,0.38,0.5,0.4,0.38,0.27,0.37,0.44,0.29,0.29,0.33,0.46,0.42,0.36,0.38,0.39,0.38,0.35,0.39,0.45,0.31,0.4,0.41,0.42,0.39,0.38,0.44,0.3,0.47,0.38,0.42,0.49,0.41,0.35,0.49,0.43,0.29,0.34,0.43,0.3,0.42,0.36,0.38,0.31,0.5,0.42,0.37,0.39,0.37,0.32,0.41,0.34,0.38,0.49,0.41,0.34,0.38,0.38,0.43,0.32,0.34,0.33,0.31,0.39,0.41,0.38,0.31,0.38,0.37,0.41,0.33,0.37,0.41,0.48,0.39,0.45,0.31,0.46,0.41,0.38,0.54,0.36,0.35,0.39,0.34,0.38,0.36,0.44,0.28,0.38,0.36,0.24,0.48,0.48,0.28,0.38,0.35,0.32,0.41,0.37,0.34,0.35,0.37,0.41,0.39,0.36,0.39,0.35,0.45,0.49,0.36,0.45,0.31,0.33,0.48,0.39,0.34,0.37,0.45,0.4,0.44,0.29,0.37,0.45,0.43,0.32,0.3,0.33,0.35,0.35,0.36,0.37,0.44,0.4,0.31,0.34,0.38,0.31,0.32,0.34,0.41,0.51,0.33,0.4,0.37,0.33,0.41,0.38,0.41,0.34,0.36,0.45,0.41,0.39,0.32,0.47,0.43,0.42,0.38,0.36,0.42,0.39,0.36,0.41,0.3,0.44
5300,0.29,0.38,0.44,0.37,0.4,0.33,0.39,0.41,0.44,0.41,0.3,0.42,0.37,0.36,0.4,0.38,0.4,0.35,0.4,0.38,0.34,0.37,0.36,0.4,0.38,0.37,0.42,0.39,0.45,0.34,0.36,0.3,0.42,0.35,0.4,0.39,0.33,0.4,0.34,0.37,0.34,0.33,0.47,0.39,0.34,0.31,0.34,0.36,0.35,0.35,0.38,0.36,0.49,0.37,0.39,0.39,0.42,0.36,0.35,0.33,0.42,0.39,0.38,0.41,0.26,0.37,0.36,0.34,0.46,0.34,0.29,0.36,0.53,0.42,0.32,0.36,0.38,0.31,0.36,0.44,0.35,0.38,0.31,0.38,0.46,0.32,0.44,0.35,0.42,0.36,0.38,0.39,0.36,0.32,0.34,0.33,0.33,0.38,0.4,0.35,0.5,0.34,0.36,0.39,0.36,0.36,0.37,0.31,0.42,0.33,0.4,0.4,0.42,0.38,0.48,0.4,0.36,0.41,0.4,0.41,0.45,0.41,0.42,0.32,0.36,0.42,0.37,0.42,0.37,0.31,0.4,0.37,0.32,0.44,0.31,0.4,0.41,0.38,0.38,0.39,0.4,0.36,0.36,0.35,0.36,0.49,0.4,0.44,0.39,0.36,0.29,0.4,0.33,0.28,0.37,0.41,0.3,0.42,0.31,0.43,0.41,0.42,0.4,0.39,0.43,0.36,0.38,0.38,0.4,0.35,0.41,0.44,0.42,0.43,0.33,0.34,0.47,0.44,0.35,0.41,0.39,0.34,0.38,0.34,0.42,0.41,0.38,0.33,0.34,0.39,0.4,0.41,0.34,0.36,0.4,0.38,0.4,0.4,0.37,0.34
5320,0.42,0.29,0.35,0.36,0.42,0.42,0.33,0.36,0.42,0.38,0.33,0.44,0.38,0.4,0.34,0.41,0.34,0.37,0.38,0.42,0.32,0.43,0.4,0.39,0.36,0.37,0.36,0.29,0.35,0.38,0.35,0.33,0.39,0.43,0.39,0.41,0.37,0.41,0.37,0.35,0.38,0.43,0.39,0.37,0.43,0.45,0.43,0.33,0.39,0.41,0.45,0.4,0.46,0.37,0.39,0.42,0.41,0.37,0.36,0.37,0.41,0.4,0.41,0.42,0.37,0.34,0.38,0.41,0.35,0.36,0.3,0.44,0.4,0.44,0.39,0.33,0.34,0.39,0.3,0.35,0.34,0.34,0.4,0.39,0.35,0.42,0.32,0.4,0.38,0.44,0.44,0.37,0.28,0.39,0.4,0.32,0.39,0.34,0.33,0.49,0.42,0.4,0.33,0.41,0.34,0.34,0.36,0.45,0.41,0.36,0.45,0.25,0.49,0.37,0.3,0.42,0.41,0.35,0.44,0.25,0.48,0.42,0.37,0.35,0.38,0.51,0.37,0.45,0.49,0.36,0.31,0.38,0.34,0.34,0.38,0.37,0.43,0.34,0.39,0.39,0.4,0.4,0.41,0.33,0.37,0.38,0.42,0.3,0.49,0.38,0.27,0.42,0.39,0.38,0.39,0.33,0.35,0.29,0.47,0.38,0.34,0.44,0.36,0.37,0.3,0.48,0.43,0.43,0.4,0.42,0.33,0.43,0.42,0.39,0.39,0.45,0.37,0.48,0.4,0.33,0.46,0.37,0.29,0.42,0.35,0.38,0.38,0.39,0.4,0.34,0.43,0.44,0.37,0.47,0.39,0.35,0.34,0.42,0.4,0.28
5340,0.31,0.51,0.37,0.37,0.41,0.39,0.32,0.37,0.39,0.41,0.38,0.36,0.41,0.41,0.43,0.46,0.39,0.41,0.39,0.32,0.43,0.35,0.42,0.4,0.31,0.3,0.37,0.4,0.42,0.34,0.43,0.39,0.38,0.36,0.33,0.33,0.4,0.43,0.43,0.46,0.34,0.45,0.45,0.4,0.39,0.36,0.44,0.39,0.36,0.46,0.37,0.34,0.37,0.41,0.35,0.37,0.39,0.43,0.4,0.38,0.33,0.37,0.4,0.39,0.38,0.45,0.37,0.44,0.33,0.47,0.45,0.37,0.39,0.4,0.36,0.41,0.38,0.39,0.3,0.33,0.36,0.35,0.53,0.37,0.45,0.44,0.25,0.38,0.41,0.29,0.36,0.37,0.36,0.4,0.42,0.37,0.46,0.31,0.37,0.43,0.45,0.43,0.39,0.36,0.31,0.39,0.41,0.37,0.33,0.33,0.38,0.4,0.35,0.46,0.41,0.35,0.34,0.32,0.41,0.43,0.45,0.46,0.4,0.38,0.38,0.44,0.38,0.43,0.46,0.37,0.31,0.37,0.4,0.38,0.35,0.48,0.45,0.46,0.38,0.42,0.35,0.42,0.33,0.37,0.43,0.4,0.37,0.34,0.29,0.35,0.36,0.44,0.45,0.39,0.4,0.33,0.49,0.31,0.44,0.43,0.34,0.36,0.44,0.4,0.35,0.47,0.4,0.37,0.38,0.45,0.31,0.42,0.42,0.38,0.37,0.38,0.44,0.4,0.41,0.38,0.41,0.45,0.4,0.42,0.34,0.31,0.37,0.36,0.33,0.4,0.41,0.43,0.45,0.29,0.36,0.37,0.3,0.44,0.33,0.36
5360,0.45,0.4,0.39,0.32,0.46,0.39,0.43,0.38,0.39,0.41,0.38,0.32,0.42,0.42,0.35,0.45,0.29,0.39,0.33,0.38,0.43,0.4,0.34,0.4,0.34,0.34,0.45,0.37,0.41,0.28,0.39,0.34,0.38,0.33,0.33,0.38,0.41,0.36,0.39,0.39,0.37,0.34,0.41,0.38,0.4,0.42,0.31,0.44,0.42,0.43,0.37,0.41,0.37,0.35,0.45,0.41,0.44,0.28,0.39,0.47,0.35,0.37,0.43,0.44,0.37,0.44,0.45,0.47,0.39,0.37,0.4,0.35,0.45,0.37,0.43,0.4,0.38,0.35,0.4,0.35,0.42,0.33,0.31,0.37,0.39,0.36,0.48,0.42,0.39,0.4,0.41,0.39,0.4,0.45,0.4,0.33,0.38,0.31,0.31,0.44,0.44,0.32,0.49,0.38,0.43,0.42,0.34,0.28,0.4,0.3,0.43,0.35,0.37,0.42,0.4,0.38,0.35,0.37,0.48,0.45,0.41,0.33,0.33,0.46,0.45,0.42,0.42,0.44,0.42,0.44,0.32,0.38,0.45,0.36,0.38,0.38,0.47,0.42,0.48,0.41,0.4,0.38,0.31,0.34,0.35,0.35,0.4,0.44,0.39,0.37,0.45,0.35,0.37,0.45,0.39,0.36,0.42,0.45,0.47,0.43,0.45,0.34,0.42,0.42,0.34,0.33,0.41,0.44,0.33,0.4,0.35,0.41,0.44,0.39,0.48,0.34,0.36,0.39,0.33,0.45,0.45,0.37,0.41,0.33,0.33,0.38,0.4,0.35,0.48,0.3,0.41,0.39,0.46,0.47,0.42,0.41,0.32,0.42,0.44,0.46
5380,0.39,0.35,0.38,0.48,0.44,0.39,0.33,0.3,0.38,0.35,0.32,0.35,0.41,0.48,0.33,0.33,0.43,0.37,0.34,0.4,0.37,0.34,0.41,0.42,0.36,0.42,0.38,0.35,0.43,0.38,0.38,0.39,0.37,0.41,0.4,0.33,0.34,0.39,0.47,0.39,0.39,0.46,0.28,0.35,0.4,0.4,0.31,0.35,0.41,0.44,0.43,0.43,0.38,0.4,0.3,0.37,0.4,0.4,0.42,0.44,0.35,0.42,0.36,0.43,0.38,0.45,0.43,0.38,0.4,0.35,0.35,0.32,0.36,0.43,0.3,0.35,0.37,0.4,0.38,0.4,0.32,0.37,0.43,0.36,0.34,0.45,0.42,0.46,0.41,0.35,0.37,0.4,0.37,0.48,0.43,0.34,0.35,0.39,0.37,0.41,0.33,0.36,0.34,0.42,0.37,0.41,0.4,0.41,0.4,0.44,0.33,0.35,0.42,0.42,0.45,0.39,0.37,0.35,0.43,0.4,0.34,0.43,0.4,0.35,0.39,0.39,0.49,0.39,0.44,0.3,0.44,0.26,0.34,0.33,0.39,0.32,0.34,0.42,0.45,0.36,0.35,0.3,0.33,0.34,0.4,0.39,0.36,0.43,0.43,0.29,0.44,0.44,0.35,0.33,0.43,0.46,0.41,0.32,0.43,0.41,0.41,0.38,0.37,0.39,0.34,0.41,0.48,0.42,0.49,0.38,0.38,0.35,0.3,0.3,0.42,0.4,0.43,0.38,0.37,0.42,0.39,0.45,0.34,0.39,0.51,0.36,0.4,0.38,0.41,0.45,0.44,0.42,0.41,0.43,0.41,0.34,0.49,0.49,0.33,0.4
5400,0.39,0.43,0.38,0.33,0.41,0.42,0.44,0.32,0.45,0.39,0.43,0.4,0.35,0.35,0.28,0.36,0.3,0.3,0.35,0.42,0.4,0.38,0.34,0.47,0.38,0.41,0.43,0.31,0.47,0.41,0.44,0.44,0.43,0.38,0.41,0.42,0.36,0.41,0.44,0.33,0.37,0.43,0.36,0.43,0.44,0.4,0.39,0.41,0.32,0.33,0.34,0.4,0.36,0.37,0.32,0.37,0.33,0.39,0.37,0.42,0.38,0.4,0.34,0.46,0.43,0.44,0.31,0.38,0.41,0.39,0.41,0.38,0.42,0.45,0.45,0.3,0.39,0.44,0.32,0.36,0.38,0.33,0.36,0.43,0.38,0.35,0.35,0.46,0.39,0.47,0.39,0.45,0.4,0.35,0.45,0.3,0.39,0.32,0.41,0.4,0.29,0.34,0.35,0.4,0.38,0.42,0.43,0.28,0.46,0.39,0.35,0.39,0.32,0.39,0.32,0.38,0.32,0.47,0.34,0.43,0.49,0.4,0.41,0.35,0.32,0.34,0.28,0.35,0.34,0.43,0.29,0.36,0.37,0.36,0.4,0.29,0.44,0.48,0.48,0.39,0.33,0.34,0.35,0.38,0.37,0.39,0.37,0.35,0.41,0.47,0.34,0.46,0.46,0.36,0.47,0.28,0.33,0.44,0.35,0.4,0.3,0.45,0.43,0.42,0.37,0.33,0.34,0.39,0.47,0.41,0.43,0.5,0.31,0.36,0.37,0.41,0.41,0.42,0.42,0.31,0.37,0.39,0.45,0.42,0.44,0.4,0.42,0.5,0.39,0.43,0.34,0.39,0.33,0.36,0.43,0.35,0.4,0.43,0.37,0.42
