1360,0.21,0.21,0.08,0.13,0.23,0.19,0.2,0.15,0.19,0.18,0.26,0.21,0.26,0.15,0.21,0.27,0.23,0.29,0.23,0.26,0.2,0.26,0.16,0.24,0.23,0.19,0.19,0.19,0.22,0.17,0.17,0.23,0.2,0.25,0.16,0.27,0.22,0.18,0.27,0.25,0.16,0.14,0.2,0.2,0.26,0.2,0.25,0.22,0.18,0.26
1380,0.22,0.28,0.19,0.21,0.23,0.19,0.19,0.23,0.26,0.26,0.25,0.14,0.23,0.25,0.27,0.18,0.14,0.2,0.2,0.24,0.18,0.22,0.26,0.27,0.24,0.21,0.23,0.24,0.22,0.18,0.17,0.23,0.17,0.25,0.21,0.13,0.26,0.2,0.14,0.18,0.25,0.21,0.19,0.18,0.07,0.26,0.19,0.21,0.23,0.22
1400,0.25,0.25,0.17,0.19,0.25,0.15,0.21,0.19,0.19,0.2,0.22,0.16,0.23,0.22,0.21,0.23,0.23,0.26,0.19,0.26,0.13,0.17,0.29,0.22,0.23,0.13,0.21,0.3,0.21,0.15,0.12,0.13,0.25,0.2,0.16,0.17,0.19,0.11,0.25,0.17,0.29,0.24,0.22,0.22,0.26,0.22,0.24,0.23,0.27,0.18
1420,0.25,0.25,0.31,0.25,0.19,0.25,0.14,0.18,0.16,0.23,0.22,0.27,0.25,0.22,0.17,0.27,0.21,0.28,0.23,0.21,0.23,0.2,0.21,0.2,0.19,0.16,0.17,0.24,0.16,0.2,0.18,0.27,0.16,0.22,0.17,0.21,0.21,0.23,0.22,0.14,0.29,0.2,0.2,0.24,0.17,0.18,0.24,0.25,0.28,0.15
1440,0.14,0.18,0.18,0.17,0.24,0.27,0.19,0.2,0.23,0.21,0.19,0.19,0.16,0.19,0.22,0.18,0.21,0.25,0.25,0.23,0.19,0.24,0.22,0.16,0.23,0.16,0.22,0.25,0.26,0.24,0.25,0.19,0.2,0.22,0.23,0.23,0.12,0.28,0.22,0.27,0.27,0.19,0.18,0.26,0.2,0.25,0.14,0.22,0.18,0.27
1460,0.21,0.22,0.2,0.18,0.16,0.21,0.22,0.21,0.19,0.21,0.2,0.21,0.2,0.17,0.27,0.25,0.21,0.2,0.23,0.2,0.24,0.18,0.25,0.28,0.23,0.32,0.26,0.19,0.29,0.22,0.18,0.17,0.27,0.2,0.21,0.21,0.24,0.15,0.17,0.19,0.24,0.26,0.26,0.28,0.3,0.13,0.18,0.15,0.2,0.26
1480,0.19,0.18,0.22,0.22,0.24,0.21,0.28,0.26,0.23,0.23,0.3,0.24,0.19,0.21,0.24,0.3,0.31,0.22,0.17,0.25,0.22,0.22,0.22,0.28,0.2,0.32,0.23,0.31,0.2,0.21,0.22,0.28,0.23,0.26,0.21,0.29,0.2,0.19,0.23,0.2,0.28,0.26,0.25,0.17,0.18,0.26,0.27,0.23,0.19,0.22
1500,0.13,0.22,0.25,0.2,0.18,0.32,0.17,0.2,0.2,0.24,0.21,0.32,0.27,0.22,0.3,0.24,0.2,0.17,0.26,0.22,0.22,0.21,0.28,0.27,0.21,0.18,0.21,0.19,0.28,0.29,0.23,0.22,0.18,0.26,0.32,0.22,0.29,0.24,0.21,0.14,0.21,0.21,0.19,0.2,0.28,0.29,0.21,0.18,0.2,0.23
1520,0.25,0.23,0.26,0.18,0.23,0.28,0.22,0.23,0.32,0.23,0.29,0.17,0.16,0.22,0.2,0.23,0.25,0.22,0.21,0.28,0.27,0.27,0.16,0.25,0.23,0.27,0.16,0.25,0.22,0.22,0.28,0.21,0.24,0.27,0.2,0.21,0.23,0.24,0.24,0.23,0.28,0.26,0.11,0.2,0.25,0.23,0.17,0.1,0.16,0.26
1540,0.26,0.27,0.28,0.28,0.32,0.16,0.31,0.24,0.29,0.21,0.27,0.23,0.19,0.24,0.26,0.21,0.14,0.26,0.21,0.24,0.24,0.24,0.23,0.25,0.22,0.24,0.18,0.13,0.28,0.2,0.22,0.23,0.2,0.18,0.16,0.2,0.25,0.24,0.23,0.24,0.2,0.17,0.27,0.29,0.22,0.29,0.12,0.15,0.23,0.27
1560,0.19,0.33,0.19,0.23,0.18,0.2,0.2,0.21,0.17,0.26,0.31,0.25,0.22,0.2,0.28,0.15,0.26,0.24,0.18,0.19,0.23,0.29,0.19,0.19,0.24,0.23,0.2,0.29,0.22,0.18,0.22,0.21,0.21,0.22,0.31,0.18,0.29,0.27,0.22,0.24,0.27,0.23,0.28,0.23,0.23,0.25,0.29,0.33,0.21,0.24
1580,0.19,0.19,0.22,0.29,0.24,0.26,0.26,0.23,0.15,0.26,0.23,0.2,0.2,0.3,0.3,0.22,0.19,0.19,0.24,0.24,0.19,0.24,0.17,0.31,0.27,0.22,0.27,0.26,0.25,0.24,0.22,0.16,0.22,0.3,0.2,0.21,0.16,0.14,0.23,0.21,0.19,0.24,0.24,0.28,0.15,0.24,0.3,0.26,0.24,0.19
1600,0.24,0.17,0.27,0.17,0.23,0.24,0.32,0.37,0.27,0.18,0.24,0.3,0.23,0.3,0.24,0.25,0.27,0.31,0.23,0.21,0.3,0.21,0.21,0.29,0.21,0.17,0.22,0.25,0.27,0.25,0.22,0.19,0.32,0.26,0.23,0.27,0.24,0.24,0.26,0.2,0.3,0.21,0.19,0.21,0.21,0.25,0.26,0.2,0.28,0.25
1620,0.33,0.16,0.17,0.25,0.24,0.22,0.31,0.25,0.24,0.21,0.29,0.21,0.21,0.27,0.15,0.23,0.16,0.17,0.24,0.26,0.22,0.24,0.28,0.27,0.24,0.18,0.24,0.23,0.25,0.18,0.18,0.18,0.27,0.29,0.23,0.32,0.22,0.24,0.25,0.24,0.22,0.22,0.23,0.27,0.19,0.17,0.19,0.28,0.28,0.15
1640,0.3,0.23,0.3,0.21,0.29,0.24,0.29,0.26,0.22,0.24,0.21,0.21,0.3,0.19,0.28,0.26,0.23,0.17,0.31,0.24,0.25,0.25,0.22,0.29,0.27,0.27,0.32,0.2,0.26,0.27,0.23,0.2,0.18,0.26,0.28,0.27,0.23,0.21,0.21,0.32,0.22,0.28,0.22,0.25,0.22,0.24,0.24,0.17,0.28,0.17
1660,0.23,0.23,0.3,0.2,0.29,0.32,0.15,0.15,0.18,0.21,0.18,0.24,0.25,0.25,0.23,0.24,0.25,0.21,0.21,0.32,0.22,0.2,0.25,0.23,0.22,0.22,0.18,0.25,0.28,0.15,0.28,0.26,0.19,0.22,0.22,0.27,0.26,0.18,0.2,0.27,0.26,0.22,0.24,0.29,0.22,0.27,0.23,0.27,0.25,0.26
1680,0.24,0.29,0.24,0.22,0.25,0.24,0.23,0.25,0.27,0.27,0.24,0.27,0.22,0.21,0.24,0.32,0.33,0.28,0.27,0.22,0.25,0.18,0.24,0.25,0.25,0.29,0.26,0.28,0.22,0.31,0.3,0.2,0.22,0.23,0.24,0.23,0.29,0.24,0.23,0.23,0.2,0.36,0.29,0.22,0.32,0.22,0.31,0.2,0.21,0.32
1700,0.18,0.33,0.27,0.24,0.2,0.27,0.25,0.29,0.18,0.3,0.21,0.26,0.24,0.2,0.23,0.22,0.25,0.23,0.19,0.23,0.25,0.29,0.27,0.19,0.34,0.18,0.16,0.24,0.25,0.26,0.28,0.26,0.16,0.16,0.23,0.2,0.22,0.21,0.25,0.29,0.32,0.26,0.23,0.27,0.23,0.22,0.18,0.28,0.22,0.24
1720,0.33,0.23,0.22,0.26,0.28,0.26,0.26,0.28,0.22,0.25,0.26,0.26,0.29,0.26,0.3,0.24,0.21,0.25,0.21,0.27,0.24,0.22,0.24,0.23,0.19,0.27,0.26,0.24,0.29,0.27,0.21,0.2,0.17,0.29,0.15,0.18,0.21,0.14,0.24,0.34,0.29,0.24,0.26,0.27,0.25,0.26,0.29,0.19,0.3,0.28
1740,0.24,0.34,0.25,0.21,0.19,0.24,0.29,0.28,0.23,0.19,0.18,0.21,0.22,0.25,0.24,0.23,0.27,0.23,0.25,0.16,0.23,0.29,0.24,0.23,0.24,0.29,0.21,0.15,0.23,0.19,0.25,0.18,0.33,0.22,0.21,0.22,0.27,0.26,0.19,0.19,0.28,0.24,0.29,0.24,0.23,0.25,0.25,0.25,0.25,0.24
1760,0.12,0.28,0.26,0.3,0.26,0.3,0.26,0.35,0.22,0.25,0.19,0.24,0.27,0.22,0.21,0.24,0.2,0.26,0.31,0.22,0.2,0.24,0.3,0.23,0.29,0.24,0.26,0.22,0.17,0.25,0.28,0.24,0.26,0.24,0.29,0.22,0.24,0.25,0.23,0.23,0.31,0.22,0.29,0.25,0.16,0.27,0.26,0.26,0.24,0.31
1780,0.29,0.34,0.26,0.32,0.24,0.29,0.17,0.28,0.24,0.19,0.25,0.22,0.21,0.21,0.3,0.28,0.26,0.27,0.27,0.24,0.28,0.22,0.29,0.25,0.27,0.19,0.3,0.23,0.21,0.29,0.23,0.2,0.24,0.31,0.22,0.18,0.25,0.19,0.24,0.26,0.3,0.34,0.27,0.24,0.21,0.28,0.23,0.29,0.12,0.32
1800,0.22,0.21,0.33,0.18,0.22,0.25,0.25,0.17,0.23,0.24,0.25,0.29,0.33,0.21,0.24,0.18,0.32,0.2,0.21,0.24,0.27,0.24,0.27,0.2,0.24,0.24,0.26,0.22,0.19,0.28,0.19,0.27,0.29,0.25,0.29,0.22,0.34,0.2,0.29,0.24,0.13,0.24,0.27,0.2,0.32,0.21,0.29,0.24,0.3,0.3
1820,0.28,0.17,0.21,0.24,0.22,0.22,0.26,0.2,0.35,0.34,0.25,0.3,0.23,0.26,0.24,0.25,0.22,0.18,0.22,0.29,0.22,0.24,0.22,0.31,0.25,0.21,0.26,0.28,0.28,0.18,0.23,0.25,0.33,0.2,0.23,0.34,0.22,0.25,0.25,0.24,0.26,0.21,0.31,0.26,0.23,0.24,0.19,0.28,0.28,0.18
1840,0.27,0.35,0.31,0.25,0.31,0.25,0.28,0.26,0.2,0.26,0.26,0.2,0.23,0.22,0.2,0.3,0.29,0.3,0.28,0.2,0.3,0.31,0.3,0.29,0.2,0.31,0.25,0.24,0.3,0.32,0.28,0.23,0.29,0.17,0.26,0.34,0.18,0.25,0.26,0.18,0.21,0.23,0.22,0.28,0.18,0.26,0.3,0.25,0.21,0.24
1860,0.31,0.28,0.28,0.21,0.26,0.26,0.23,0.3,0.23,0.22,0.22,0.25,0.18,0.34,0.29,0.18,0.35,0.23,0.34,0.27,0.26,0.32,0.23,0.25,0.33,0.3,0.21,0.2,0.29,0.22,0.3,0.21,0.3,0.26,0.27,0.28,0.32,0.2,0.14,0.22,0.29,0.25,0.21,0.27,0.15,0.25,0.22,0.28,0.2,0.2
1880,0.33,0.2,0.21,0.2,0.3,0.3,0.26,0.28,0.3,0.32,0.24,0.29,0.22,0.32,0.25,0.31,0.31,0.23,0.22,0.2,0.31,0.23,0.25,0.22,0.22,0.2,0.23,0.31,0.17,0.21,0.22,0.31,0.21,0.25,0.32,0.24,0.32,0.27,0.19,0.27,0.26,0.18,0.22,0.24,0.2,0.21,0.2,0.26,0.21,0.21
1900,0.32,0.27,0.21,0.29,0.26,0.22,0.17,0.24,0.29,0.32,0.21,0.24,0.19,0.25,0.28,0.29,0.21,0.31,0.28,0.29,0.25,0.29,0.21,0.27,0.22,0.26,0.2,0.24,0.21,0.23,0.18,0.29,0.27,0.2,0.26,0.25,0.23,0.33,0.26,0.33,0.23,0.27,0.28,0.19,0.26,0.24,0.28,0.29,0.2,0.24
1920,0.3,0.24,0.23,0.3,0.24,0.26,0.22,0.25,0.28,0.25,0.26,0.2,0.24,0.19,0.23,0.28,0.24,0.19,0.24,0.29,0.32,0.26,0.2,0.26,0.3,0.29,0.2,0.28,0.27,0.3,0.25,0.22,0.27,0.23,0.2,0.23,0.27,0.21,0.27,0.21,0.32,0.17,0.26,0.24,0.28,0.28,0.26,0.15,0.29,0.23
1940,0.22,0.26,0.15,0.28,0.23,0.34,0.25,0.26,0.23,0.27,0.32,0.28,0.3,0.22,0.29,0.2,0.22,0.3,0.26,0.29,0.3,0.27,0.29,0.32,0.17,0.16,0.16,0.29,0.19,0.25,0.26,0.28,0.29,0.26,0.24,0.31,0.27,0.27,0.26,0.16,0.29,0.29,0.24,0.15,0.26,0.33,0.25,0.32,0.27,0.25
1960,0.29,0.28,0.26,0.25,0.32,0.28,0.34,0.21,0.24,0.19,0.29,0.29,0.28,0.31,0.35,0.18,0.26,0.2,0.27,0.23,0.24,0.32,0.25,0.27,0.22,0.27,0.29,0.28,0.29,0.18,0.27,0.23,0.3,0.23,0.32,0.23,0.24,0.24,0.29,0.27,0.29,0.27,0.33,0.26,0.25,0.24,0.25,0.32,0.25,0.29
1980,0.26,0.21,0.25,0.28,0.32,0.26,0.27,0.23,0.3,0.22,0.25,0.29,0.22,0.27,0.33,0.24,0.27,0.41,0.25,0.25,0.26,0.25,0.31,0.3,0.33,0.16,0.28,0.22,0.22,0.39,0.21,0.25,0.33,0.23,0.28,0.22,0.25,0.31,0.28,0.25,0.21,0.2,0.29,0.23,0.24,0.33,0.33,0.26,0.32,0.32
2000,0.27,0.28,0.23,0.31,0.2,0.24,0.23,0.27,0.24,0.27,0.25,0.29,0.25,0.28,0.27,0.24,0.24,0.34,0.27,0.31,0.3,0.27,0.21,0.29,0.19,0.2,0.28,0.23,0.23,0.35,0.27,0.22,0.31,0.16,0.26,0.2,0.25,0.22,0.27,0.34,0.31,0.25,0.26,0.23,0.25,0.23,0.32,0.23,0.25,0.24
2020,0.24,0.3,0.25,0.28,0.27,0.15,0.24,0.29,0.33,0.36,0.2,0.31,0.25,0.22,0.25,0.29,0.23,0.23,0.27,0.33,0.35,0.25,0.26,0.23,0.25,0.32,0.25,0.27,0.3,0.31,0.28,0.26,0.22,0.18,0.22,0.25,0.29,0.24,0.22,0.25,0.25,0.24,0.26,0.22,0.29,0.33,0.26,0.29,0.33,0.23
2040,0.22,0.27,0.31,0.3,0.29,0.27,0.27,0.32,0.28,0.24,0.29,0.28,0.2,0.29,0.29,0.24,0.3,0.28,0.35,0.32,0.31,0.24,0.15,0.31,0.23,0.27,0.3,0.28,0.23,0.22,0.35,0.22,0.27,0.25,0.29,0.27,0.21,0.27,0.3,0.28,0.23,0.26,0.26,0.24,0.29,0.2,0.24,0.27,0.33,0.29
2060,0.26,0.31,0.31,0.29,0.28,0.22,0.28,0.21,0.25,0.26,0.23,0.29,0.32,0.27,0.24,0.23,0.2,0.2,0.24,0.27,0.31,0.27,0.3,0.31,0.22,0.24,0.33,0.21,0.19,0.24,0.29,0.32,0.21,0.28,0.21,0.27,0.31,0.21,0.28,0.24,0.32,0.22,0.33,0.3,0.27,0.2,0.3,0.35,0.23,0.34
2080,0.34,0.29,0.3,0.28,0.28,0.27,0.28,0.23,0.29,0.26,0.23,0.29,0.21,0.2,0.31,0.24,0.22,0.29,0.31,0.24,0.27,0.26,0.22,0.25,0.32,0.23,0.26,0.3,0.29,0.28,0.21,0.23,0.22,0.28,0.24,0.26,0.19,0.21,0.31,0.24,0.26,0.29,0.25,0.28,0.25,0.23,0.31,0.29,0.26,0.3
2100,0.2,0.22,0.28,0.29,0.24,0.21,0.2,0.3,0.29,0.27,0.23,0.29,0.31,0.27,0.28,0.27,0.17,0.29,0.29,0.27,0.33,0.23,0.21,0.3,0.26,0.27,0.24,0.31,0.28,0.26,0.34,0.16,0.27,0.3,0.25,0.28,0.26,0.24,0.25,0.27,0.35,0.29,0.29,0.34,0.29,0.27,0.29,0.16,0.35,0.3
2120,0.2,0.32,0.31,0.26,0.31,0.27,0.24,0.26,0.21,0.2,0.22,0.26,0.27,0.22,0.23,0.24,0.28,0.21,0.32,0.17,0.25,0.23,0.26,0.28,0.21,0.31,0.24,0.28,0.27,0.23,0.2,0.25,0.29,0.31,0.27,0.3,0.26,0.24,0.35,0.3,0.26,0.26,0.32,0.39,0.25,0.33,0.21,0.23,0.22,0.27
2140,0.25,0.33,0.31,0.29,0.28,0.34,0.21,0.27,0.22,0.19,0.28,0.34,0.35,0.25,0.29,0.39,0.24,0.3,0.29,0.2,0.22,0.2,0.25,0.27,0.25,0.28,0.36,0.31,0.38,0.3,0.28,0.19,0.29,0.28,0.18,0.32,0.34,0.22,0.18,0.29,0.19,0.24,0.32,0.29,0.32,0.22,0.32,0.27,0.31,0.14
2160,0.26,0.27,0.26,0.26,0.31,0.25,0.38,0.3,0.19,0.25,0.32,0.28,0.27,0.33,0.25,0.29,0.28,0.31,0.31,0.25,0.29,0.32,0.34,0.28,0.27,0.37,0.28,0.29,0.24,0.21,0.24,0.27,0.26,0.27,0.32,0.28,0.29,0.3,0.23,0.27,0.18,0.28,0.24,0.26,0.32,0.23,0.26,0.31,0.24,0.29
2180,0.28,0.3,0.26,0.21,0.24,0.28,0.31,0.23,0.27,0.32,0.24,0.23,0.25,0.31,0.34,0.26,0.27,0.26,0.3,0.33,0.34,0.23,0.24,0.4,0.3,0.22,0.35,0.21,0.29,0.26,0.21,0.3,0.21,0.36,0.23,0.24,0.26,0.26,0.21,0.22,0.31,0.25,0.27,0.36,0.29,0.27,0.24,0.26,0.24,0.29
2200,0.26,0.22,0.33,0.29,0.23,0.27,0.27,0.27,0.31,0.29,0.29,0.32,0.37,0.31,0.27,0.23,0.24,0.26,0.21,0.23,0.23,0.31,0.33,0.35,0.27,0.22,0.23,0.33,0.37,0.24,0.24,0.28,0.27,0.26,0.32,0.27,0.26,0.29,0.22,0.32,0.3,0.21,0.27,0.26,0.26,0.28,0.27,0.26,0.27,0.3
2220,0.24,0.26,0.31,0.18,0.28,0.28,0.26,0.34,0.27,0.24,0.29,0.26,0.27,0.3,0.28,0.3,0.22,0.28,0.23,0.3,0.31,0.25,0.31,0.18,0.23,0.25,0.24,0.32,0.24,0.35,0.25,0.25,0.28,0.29,0.28,0.2,0.3,0.26,0.28,0.25,0.27,0.22,0.22,0.25,0.25,0.26,0.29,0.24,0.24,0.3
2240,0.25,0.25,0.21,0.34,0.26,0.24,0.2,0.27,0.27,0.27,0.35,0.37,0.22,0.25,0.31,0.29,0.29,0.27,0.34,0.27,0.24,0.33,0.36,0.26,0.28,0.21,0.28,0.25,0.28,0.25,0.29,0.34,0.27,0.26,0.25,0.19,0.25,0.28,0.17,0.26,0.34,0.33,0.34,0.28,0.24,0.24,0.23,0.22,0.24,0.21
2260,0.23,0.23,0.28,0.29,0.31,0.22,0.24,0.21,0.33,0.31,0.22,0.24,0.15,0.25,0.24,0.25,0.26,0.24,0.23,0.27,0.24,0.3,0.3,0.33,0.21,0.37,0.21,0.27,0.33,0.28,0.28,0.32,0.27,0.26,0.22,0.27,0.3,0.26,0.28,0.2,0.2,0.24,0.25,0.26,0.2,0.23,0.23,0.31,0.29,0.33
2280,0.26,0.29,0.23,0.31,0.22,0.28,0.25,0.33,0.32,0.27,0.33,0.33,0.29,0.29,0.28,0.22,0.28,0.26,0.28,0.28,0.32,0.23,0.24,0.24,0.26,0.25,0.24,0.25,0.3,0.32,0.31,0.28,0.27,0.3,0.21,0.24,0.31,0.34,0.23,0.36,0.25,0.28,0.28,0.23,0.26,0.22,0.25,0.18,0.3,0.21
2300,0.26,0.34,0.31,0.31,0.22,0.23,0.28,0.33,0.31,0.27,0.19,0.27,0.19,0.21,0.31,0.32,0.32,0.28,0.27,0.34,0.27,0.3,0.28,0.3,0.26,0.22,0.28,0.3,0.29,0.24,0.28,0.3,0.26,0.3,0.3,0.33,0.3,0.27,0.26,0.23,0.38,0.26,0.4,0.3,0.24,0.26,0.24,0.25,0.33,0.24
2320,0.29,0.19,0.21,0.27,0.23,0.3,0.18,0.28,0.26,0.22,0.24,0.29,0.23,0.28,0.29,0.25,0.29,0.31,0.27,0.27,0.34,0.32,0.32,0.31,0.28,0.22,0.31,0.24,0.24,0.3,0.14,0.23,0.24,0.22,0.26,0.27,0.29,0.26,0.33,0.3,0.29,0.24,0.25,0.3,0.24,0.27,0.27,0.32,0.32,0.23
2340,0.28,0.26,0.28,0.24,0.27,0.36,0.27,0.29,0.14,0.33,0.36,0.26,0.28,0.29,0.36,0.28,0.34,0.27,0.25,0.19,0.29,0.22,0.24,0.27,0.28,0.33,0.19,0.28,0.29,0.3,0.29,0.24,0.35,0.3,0.29,0.29,0.26,0.18,0.27,0.28,0.2,0.23,0.27,0.2,0.29,0.23,0.22,0.24,0.21,0.29
2360,0.3,0.23,0.24,0.27,0.26,0.32,0.28,0.21,0.24,0.23,0.28,0.29,0.26,0.33,0.27,0.34,0.23,0.28,0.25,0.28,0.25,0.27,0.3,0.38,0.3,0.27,0.2,0.35,0.3,0.34,0.23,0.22,0.19,0.25,0.24,0.26,0.32,0.3,0.29,0.31,0.24,0.28,0.23,0.26,0.26,0.28,0.23,0.3,0.23,0.29
2380,0.31,0.22,0.27,0.2,0.41,0.24,0.33,0.29,0.29,0.27,0.31,0.3,0.3,0.32,0.24,0.26,0.28,0.29,0.3,0.22,0.29,0.27,0.29,0.25,0.24,0.3,0.29,0.22,0.34,0.28,0.26,0.29,0.25,0.34,0.27,0.27,0.28,0.27,0.26,0.29,0.28,0.31,0.26,0.28,0.26,0.25,0.27,0.34,0.26,0.21
2400,0.29,0.28,0.35,0.27,0.33,0.24,0.23,0.22,0.33,0.24,0.27,0.37,0.18,0.21,0.26,0.29,0.33,0.25,0.27,0.3,0.38,0.2,0.32,0.34,0.37,0.28,0.3,0.29,0.26,0.24,0.39,0.29,0.36,0.24,0.21,0.34,0.19,0.21,0.33,0.24,0.26,0.24,0.19,0.34,0.29,0.23,0.36,0.26,0.26,0.27
2420,0.24,0.25,0.27,0.29,0.31,0.3,0.29,0.29,0.27,0.3,0.25,0.32,0.21,0.21,0.28,0.27,0.29,0.23,0.37,0.31,0.29,0.27,0.24,0.22,0.19,0.25,0.24,0.38,0.21,0.17,0.27,0.21,0.24,0.28,0.28,0.24,0.37,0.25,0.32,0.23,0.34,0.29,0.21,0.27,0.23,0.26,0.25,0.27,0.22,0.3
2440,0.33,0.21,0.17,0.21,0.26,0.24,0.36,0.24,0.38,0.3,0.27,0.26,0.24,0.25,0.27,0.29,0.27,0.25,0.35,0.24,0.2,0.23,0.26,0.32,0.29,0.3,0.28,0.37,0.28,0.26,0.28,0.24,0.28,0.26,0.24,0.23,0.31,0.3,0.17,0.2,0.3,0.28,0.37,0.23,0.31,0.3,0.26,0.33,0.29,0.21
2460,0.3,0.25,0.24,0.21,0.27,0.21,0.19,0.2,0.24,0.25,0.32,0.22,0.25,0.21,0.24,0.3,0.25,0.27,0.28,0.33,0.26,0.42,0.26,0.31,0.27,0.22,0.21,0.21,0.29,0.19,0.31,0.23,0.26,0.22,0.25,0.28,0.26,0.27,0.31,0.23,0.27,0.24,0.19,0.26,0.23,0.32,0.26,0.23,0.33,0.3
2480,0.3,0.26,0.32,0.25,0.24,0.29,0.29,0.26,0.23,0.37,0.31,0.37,0.28,0.34,0.25,0.31,0.39,0.27,0.33,0.29,0.28,0.22,0.18,0.21,0.33,0.24,0.29,0.29,0.2,0.25,0.28,0.21,0.33,0.3,0.36,0.26,0.32,0.26,0.33,0.26,0.27,0.31,0.27,0.34,0.32,0.27,0.25,0.28,0.28,0.25
2500,0.31,0.35,0.25,0.23,0.33,0.31,0.37,0.19,0.16,0.33,0.16,0.27,0.15,0.32,0.34,0.38,0.3,0.23,0.34,0.32,0.29,0.25,0.25,0.27,0.25,0.21,0.24,0.18,0.25,0.25,0.25,0.31,0.27,0.2,0.23,0.22,0.26,0.26,0.29,0.3,0.23,0.39,0.22,0.28,0.23,0.25,0.25,0.27,0.3,0.2
2520,0.3,0.23,0.26,0.2,0.29,0.34,0.31,0.31,0.32,0.23,0.25,0.27,0.24,0.29,0.25,0.28,0.24,0.3,0.28,0.32,0.28,0.3,0.31,0.27,0.27,0.25,0.2,0.3,0.28,0.22,0.26,0.31,0.28,0.19,0.27,0.31,0.26,0.29,0.28,0.28,0.23,0.31,0.2,0.29,0.25,0.33,0.31,0.29,0.35,0.3
2540,0.28,0.27,0.3,0.22,0.26,0.27,0.24,0.21,0.22,0.36,0.3,0.25,0.27,0.26,0.26,0.36,0.27,0.21,0.24,0.34,0.26,0.25,0.29,0.35,0.23,0.28,0.27,0.29,0.23,0.31,0.25,0.4,0.23,0.3,0.21,0.27,0.26,0.26,0.31,0.23,0.31,0.25,0.25,0.29,0.26,0.22,0.32,0.26,0.28,0.28
2560,0.33,0.26,0.33,0.32,0.27,0.32,0.3,0.29,0.31,0.3,0.34,0.23,0.23,0.31,0.23,0.28,0.23,0.31,0.23,0.27,0.27,0.27,0.36,0.26,0.27,0.16,0.31,0.28,0.28,0.27,0.24,0.28,0.25,0.28,0.23,0.27,0.18,0.32,0.3,0.31,0.31,0.26,0.31,0.28,0.33,0.21,0.26,0.31,0.31,0.19
2580,0.21,0.25,0.27,0.29,0.38,0.31,0.34,0.2,0.29,0.28,0.24,0.26,0.32,0.27,0.29,0.31,0.28,0.36,0.32,0.26,0.28,0.3,0.23,0.21,0.18,0.26,0.3,0.25,0.25,0.23,0.27,0.27,0.28,0.27,0.23,0.22,0.24,0.25,0.31,0.32,0.28,0.22,0.25,0.22,0.2,0.29,0.36,0.23,0.31,0.27
2600,0.28,0.3,0.3,0.25,0.26,0.27,0.24,0.32,0.21,0.25,0.25,0.21,0.27,0.3,0.27,0.3,0.25,0.26,0.23,0.28,0.32,0.31,0.24,0.3,0.22,0.24,0.25,0.28,0.24,0.3,0.31,0.2,0.18,0.29,0.3,0.27,0.33,0.27,0.23,0.25,0.24,0.26,0.27,0.35,0.22,0.34,0.29,0.27,0.23,0.21
2620,0.2,0.22,0.3,0.35,0.23,0.24,0.29,0.22,0.28,0.25,0.2,0.35,0.3,0.24,0.26,0.24,0.29,0.19,0.26,0.22,0.27,0.37,0.17,0.39,0.28,0.25,0.27,0.32,0.23,0.3,0.28,0.31,0.32,0.28,0.39,0.27,0.27,0.29,0.27,0.29,0.34,0.18,0.27,0.25,0.29,0.32,0.19,0.2,0.37,0.26
2640,0.2,0.25,0.24,0.29,0.34,0.29,0.28,0.28,0.29,0.26,0.28,0.27,0.27,0.33,0.37,0.33,0.28,0.27,0.32,0.36,0.23,0.32,0.31,0.3,0.29,0.29,0.26,0.3,0.36,0.21,0.27,0.28,0.32,0.29,0.2,0.29,0.3,0.27,0.37,0.26,0.21,0.21,0.3,0.24,0.25,0.25,0.26,0.35,0.21,0.35
2660,0.35,0.32,0.32,0.35,0.33,0.31,0.28,0.28,0.31,0.3,0.24,0.29,0.34,0.26,0.3,0.21,0.23,0.24,0.25,0.31,0.29,0.26,0.2,0.31,0.26,0.27,0.26,0.29,0.31,0.3,0.26,0.26,0.3,0.26,0.24,0.3,0.31,0.35,0.27,0.29,0.32,0.28,0.3,0.25,0.32,0.27,0.29,0.29,0.23,0.23
2680,0.28,0.2,0.33,0.23,0.3,0.2,0.31,0.25,0.23,0.28,0.26,0.25,0.23,0.34,0.26,0.34,0.16,0.34,0.25,0.29,0.31,0.27,0.26,0.28,0.24,0.34,0.28,0.22,0.26,0.31,0.3,0.34,0.28,0.2,0.26,0.25,0.24,0.34,0.35,0.18,0.24,0.32,0.39,0.35,0.29,0.24,0.37,0.23,0.24,0.28
2700,0.25,0.26,0.3,0.28,0.34,0.33,0.25,0.29,0.28,0.24,0.34,0.3,0.34,0.27,0.31,0.26,0.23,0.31,0.2,0.32,0.26,0.26,0.27,0.35,0.32,0.37,0.26,0.32,0.28,0.32,0.28,0.23,0.26,0.32,0.31,0.28,0.28,0.33,0.26,0.23,0.28,0.32,0.28,0.29,0.21,0.23,0.25,0.3,0.26,0.18
